record_id,doi,title,journal,record_index,source_format,source_chunk_ids,route,catalyst_class,catalyst,solvent,catalyst_smiles,catalyst_smiles_tier,solvent_smiles,solvent_smiles_tier,product,product_smiles,substrate_smiles,temperature_c,reaction_time_min,pressure_atm,catalyst_amount_g,PET_amount_g,solvent_amount_g,yield_percent,conversion_percent,selectivity_percent,judge_verdict,judge_drop_record,judge_n_fixes,judge_bad_fields,judge_critique,judge_fixes,n_citations,citations_resolve,corrected_catalyst,corrected_solvent,corrected_temperature_c,corrected_reaction_time_min,corrected_pressure_atm,corrected_catalyst_amount_g,corrected_PET_amount_g,corrected_solvent_amount_g,corrected_yield_percent,corrected_conversion_percent,corrected_selectivity_percent,corrected_fields,phase,phase_why,phase_by,structure_source,audit,catalyst_loading_wt,yield_basis,single_component,duplicate_of,quality_flags
10.1002/mame.200600341#27,10.1002/mame.200600341,Chemical recycling of poly(ethylene terephthalate),Macromolecular Materials and Engineering,27,PDF,464f5bc2-ad42-4675-a9f2-5f231b8792cd;5dbf8f91-def2-4766-83f9-4c09eb2b6a69,hydrolysis,acid or base,H2SO4,water,O=S(=O)(O)O,LLM written,O,confirmed,TPA,O=C(O)c1ccc(C(=O)O)cc1,*OCCOC(=O)c1ccc(C(*)=O)cc1,90.0,180.0,,,,,,,,correct,False,0,,"Table 4 lists 90 °C, 3 h with 6.3 % unreacted PET; the record reflects the proper temperature and time, and null outcomes are permissible because the paper does not report yield, conversion or selectivity.",,2,True,H2SO4,water,90.0,180.0,,,,,,,,,homogeneous,a compound class that dissolves at reaction temperature,soluble,LLM written,accepted,,molar,True,10.1002/mame.200600341#15,
10.1002/mame.201000050#0,10.1002/mame.201000050,Hydrolytic depolymerization of PET in a microwave reactor,Macromolecular Materials and Engineering,0,PDF,fa90b57b-6bc2-495a-93c4-17a6329e24b6;d533fe37-0d04-4beb-93e1-e8326750beda;377b32dd-07a6-4e0a-affb-b3114eeb25dc,hydrolysis,other,TOMAB,water,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Br-],LLM written,O,confirmed,TPA,O=C(O)c1ccc(C(=O)O)cc1,*OCCOC(=O)c1ccc(C(*)=O)cc1,70.0,10.0,,0.012,0.5,,,5.0,,correct,False,0,,"Table 1 shows at 70 °C, 10 min with TOMAB (0.01 mol g⁻¹ PET) and 5 % NaOH the unreacted PET is 95.0 wt‑%, i.e. conversion 5.0 %. PET amount is 0.5 g and catalyst mass 0.012 g (scaled from the 5 g experiment). All fields match the paper.",,3,True,TOMAB,water,70.0,10.0,,0.012,0.5,,,5.0,,,homogeneous,"trioctylmethylammonium bromide, a phase-transfer salt",curated,LLM written,accepted,0.024,,True,,
10.1002/mame.201000050#1,10.1002/mame.201000050,Hydrolytic depolymerization of PET in a microwave reactor,Macromolecular Materials and Engineering,1,PDF,fa90b57b-6bc2-495a-93c4-17a6329e24b6;d533fe37-0d04-4beb-93e1-e8326750beda;377b32dd-07a6-4e0a-affb-b3114eeb25dc,hydrolysis,other,TOMAB,water,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Br-],LLM written,O,confirmed,TPA,O=C(O)c1ccc(C(=O)O)cc1,*OCCOC(=O)c1ccc(C(*)=O)cc1,70.0,30.0,,0.012,0.5,,,14.4,,correct,False,0,,"70 °C, 30 min, TOMAB, 5 % NaOH gives unreacted PET 85.6 wt‑% → conversion 14.4 %. PET 0.5 g, catalyst 0.012 g correct.",,3,True,TOMAB,water,70.0,30.0,,0.012,0.5,,,14.4,,,homogeneous,"trioctylmethylammonium bromide, a phase-transfer salt",curated,LLM written,accepted,0.024,,True,,
10.1002/mame.201000050#2,10.1002/mame.201000050,Hydrolytic depolymerization of PET in a microwave reactor,Macromolecular Materials and Engineering,2,PDF,fa90b57b-6bc2-495a-93c4-17a6329e24b6;d533fe37-0d04-4beb-93e1-e8326750beda;377b32dd-07a6-4e0a-affb-b3114eeb25dc,hydrolysis,other,TOMAB,water,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Br-],LLM written,O,confirmed,TPA,O=C(O)c1ccc(C(=O)O)cc1,*OCCOC(=O)c1ccc(C(*)=O)cc1,70.0,60.0,,0.012,0.5,,,20.0,,correct,False,0,,"70 °C, 60 min, unreacted PET 80.0 wt‑% → conversion 20.0 %. Catalyst amount 0.012 g matches the 0.01 mol g⁻¹ specification.",,3,True,TOMAB,water,70.0,60.0,,0.012,0.5,,,20.0,,,homogeneous,"trioctylmethylammonium bromide, a phase-transfer salt",curated,LLM written,accepted,0.024,,True,,
10.1002/mame.201000050#3,10.1002/mame.201000050,Hydrolytic depolymerization of PET in a microwave reactor,Macromolecular Materials and Engineering,3,PDF,fa90b57b-6bc2-495a-93c4-17a6329e24b6;d533fe37-0d04-4beb-93e1-e8326750beda;377b32dd-07a6-4e0a-affb-b3114eeb25dc,hydrolysis,other,TOMAB,water,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Br-],LLM written,O,confirmed,TPA,O=C(O)c1ccc(C(=O)O)cc1,*OCCOC(=O)c1ccc(C(*)=O)cc1,70.0,120.0,,0.012,0.5,,,32.0,,correct,False,0,,"70 °C, 120 min, unreacted PET 68.0 wt‑% → conversion 32.0 %. All other fields agree with the experimental description.",,3,True,TOMAB,water,70.0,120.0,,0.012,0.5,,,32.0,,,homogeneous,"trioctylmethylammonium bromide, a phase-transfer salt",curated,LLM written,accepted,0.024,,True,,
10.1002/mame.201000050#4,10.1002/mame.201000050,Hydrolytic depolymerization of PET in a microwave reactor,Macromolecular Materials and Engineering,4,PDF,fa90b57b-6bc2-495a-93c4-17a6329e24b6;d533fe37-0d04-4beb-93e1-e8326750beda;377b32dd-07a6-4e0a-affb-b3114eeb25dc,hydrolysis,other,TOMAB,water,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Br-],LLM written,O,confirmed,TPA,O=C(O)c1ccc(C(=O)O)cc1,*OCCOC(=O)c1ccc(C(*)=O)cc1,80.0,10.0,,0.012,0.5,,,11.3,,correct,False,0,,"80 °C, 10 min, unreacted PET 88.7 wt‑% → conversion 11.3 %. Catalyst amount 0.012 g (0.01 mol g⁻¹) is correct.",,3,True,TOMAB,water,80.0,10.0,,0.012,0.5,,,11.3,,,homogeneous,"trioctylmethylammonium bromide, a phase-transfer salt",curated,LLM written,accepted,0.024,,True,,
10.1002/mame.201000050#5,10.1002/mame.201000050,Hydrolytic depolymerization of PET in a microwave reactor,Macromolecular Materials and Engineering,5,PDF,fa90b57b-6bc2-495a-93c4-17a6329e24b6;d533fe37-0d04-4beb-93e1-e8326750beda;377b32dd-07a6-4e0a-affb-b3114eeb25dc,hydrolysis,other,TOMAB,water,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Br-],LLM written,O,confirmed,TPA,O=C(O)c1ccc(C(=O)O)cc1,*OCCOC(=O)c1ccc(C(*)=O)cc1,80.0,30.0,,0.012,0.5,,,21.5,,correct,False,0,,"80 °C, 30 min, unreacted PET 78.5 wt‑% → conversion 21.5 %. Catalyst mass correct.",,3,True,TOMAB,water,80.0,30.0,,0.012,0.5,,,21.5,,,homogeneous,"trioctylmethylammonium bromide, a phase-transfer salt",curated,LLM written,accepted,0.024,,True,,
10.1002/mame.201000050#6,10.1002/mame.201000050,Hydrolytic depolymerization of PET in a microwave reactor,Macromolecular Materials and Engineering,6,PDF,fa90b57b-6bc2-495a-93c4-17a6329e24b6;d533fe37-0d04-4beb-93e1-e8326750beda;377b32dd-07a6-4e0a-affb-b3114eeb25dc,hydrolysis,other,TOMAB,water,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Br-],LLM written,O,confirmed,TPA,O=C(O)c1ccc(C(=O)O)cc1,*OCCOC(=O)c1ccc(C(*)=O)cc1,80.0,60.0,,0.012,0.5,,,33.1,,correct,False,0,,"80 °C, 60 min, unreacted PET 66.9 wt‑% → conversion 33.1 %. Catalyst amount correct.",,3,True,TOMAB,water,80.0,60.0,,0.012,0.5,,,33.1,,,homogeneous,"trioctylmethylammonium bromide, a phase-transfer salt",curated,LLM written,accepted,0.024,,True,,
10.1002/mame.201000050#7,10.1002/mame.201000050,Hydrolytic depolymerization of PET in a microwave reactor,Macromolecular Materials and Engineering,7,PDF,fa90b57b-6bc2-495a-93c4-17a6329e24b6;d533fe37-0d04-4beb-93e1-e8326750beda;377b32dd-07a6-4e0a-affb-b3114eeb25dc,hydrolysis,other,TOMAB,water,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Br-],LLM written,O,confirmed,TPA,O=C(O)c1ccc(C(=O)O)cc1,*OCCOC(=O)c1ccc(C(*)=O)cc1,80.0,120.0,,0.012,0.5,,,42.7,,correct,False,0,,"80 °C, 120 min, unreacted PET 57.3 wt‑% → conversion 42.7 %. Catalyst amount correct.",,3,True,TOMAB,water,80.0,120.0,,0.012,0.5,,,42.7,,,homogeneous,"trioctylmethylammonium bromide, a phase-transfer salt",curated,LLM written,accepted,0.024,,True,,
10.1002/mame.201000050#8,10.1002/mame.201000050,Hydrolytic depolymerization of PET in a microwave reactor,Macromolecular Materials and Engineering,8,PDF,fa90b57b-6bc2-495a-93c4-17a6329e24b6;d533fe37-0d04-4beb-93e1-e8326750beda;377b32dd-07a6-4e0a-affb-b3114eeb25dc,hydrolysis,other,TOMAB,water,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Br-],LLM written,O,confirmed,TPA,O=C(O)c1ccc(C(=O)O)cc1,*OCCOC(=O)c1ccc(C(*)=O)cc1,90.0,10.0,,0.012,0.5,,,31.4,,correct,False,0,,"90 °C, 10 min, 5 % NaOH, TOMAB gives unreacted PET 68.6 wt‑% → conversion 31.4 %. Catalyst amount 0.012 g matches the 0.01 mol g⁻¹ condition.",,3,True,TOMAB,water,90.0,10.0,,0.012,0.5,,,31.4,,,homogeneous,"trioctylmethylammonium bromide, a phase-transfer salt",curated,LLM written,accepted,0.024,,True,,
10.1002/mame.201000050#9,10.1002/mame.201000050,Hydrolytic depolymerization of PET in a microwave reactor,Macromolecular Materials and Engineering,9,PDF,fa90b57b-6bc2-495a-93c4-17a6329e24b6;d533fe37-0d04-4beb-93e1-e8326750beda;377b32dd-07a6-4e0a-affb-b3114eeb25dc,hydrolysis,other,TOMAB,water,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Br-],LLM written,O,confirmed,TPA,O=C(O)c1ccc(C(=O)O)cc1,*OCCOC(=O)c1ccc(C(*)=O)cc1,90.0,30.0,,0.012,0.5,,,36.4,,correct,False,0,,"90 °C, 30 min, 5 % NaOH, TOMAB gives unreacted PET 63.6 wt‑% → conversion 36.4 %. All fields correct.",,3,True,TOMAB,water,90.0,30.0,,0.012,0.5,,,36.4,,,homogeneous,"trioctylmethylammonium bromide, a phase-transfer salt",curated,LLM written,accepted,0.024,,True,,
10.1002/mame.201000050#10,10.1002/mame.201000050,Hydrolytic depolymerization of PET in a microwave reactor,Macromolecular Materials and Engineering,10,PDF,fa90b57b-6bc2-495a-93c4-17a6329e24b6;d533fe37-0d04-4beb-93e1-e8326750beda;377b32dd-07a6-4e0a-affb-b3114eeb25dc,hydrolysis,other,TOMAB,water,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Br-],LLM written,O,confirmed,TPA,O=C(O)c1ccc(C(=O)O)cc1,*OCCOC(=O)c1ccc(C(*)=O)cc1,90.0,60.0,,0.012,0.5,,,50.4,,correct,False,0,,"90 °C, 60 min, 5 % NaOH, TOMAB gives unreacted PET 49.6 wt‑% → conversion 50.4 %. Catalyst amount correct.",,3,True,TOMAB,water,90.0,60.0,,0.012,0.5,,,50.4,,,homogeneous,"trioctylmethylammonium bromide, a phase-transfer salt",curated,LLM written,accepted,0.024,,True,,
10.1002/mame.201000050#11,10.1002/mame.201000050,Hydrolytic depolymerization of PET in a microwave reactor,Macromolecular Materials and Engineering,11,PDF,fa90b57b-6bc2-495a-93c4-17a6329e24b6;d533fe37-0d04-4beb-93e1-e8326750beda;377b32dd-07a6-4e0a-affb-b3114eeb25dc,hydrolysis,other,TOMAB,water,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Br-],LLM written,O,confirmed,TPA,O=C(O)c1ccc(C(=O)O)cc1,*OCCOC(=O)c1ccc(C(*)=O)cc1,90.0,120.0,,0.012,0.5,,,57.4,,correct,False,0,,"90 °C, 120 min, 5 % NaOH, TOMAB gives unreacted PET 42.6 wt‑% → conversion 57.4 %. Data consistent.",,3,True,TOMAB,water,90.0,120.0,,0.012,0.5,,,57.4,,,homogeneous,"trioctylmethylammonium bromide, a phase-transfer salt",curated,LLM written,accepted,0.024,,True,,
10.1002/mame.201000050#12,10.1002/mame.201000050,Hydrolytic depolymerization of PET in a microwave reactor,Macromolecular Materials and Engineering,12,PDF,d533fe37-0d04-4beb-93e1-e8326750beda;377b32dd-07a6-4e0a-affb-b3114eeb25dc,hydrolysis,other,TOMAB,water,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Br-],LLM written,O,confirmed,TPA,O=C(O)c1ccc(C(=O)O)cc1,*OCCOC(=O)c1ccc(C(*)=O)cc1,90.0,10.0,,0.012,0.5,,,38.9,,correct,False,0,,"90 °C, 10 min, 10 % NaOH, TOMAB gives unreacted PET 61.1 wt‑% → conversion 38.9 %. Catalyst amount correctly listed as 0.012 g.",,2,True,TOMAB,water,90.0,10.0,,0.012,0.5,,,38.9,,,homogeneous,"trioctylmethylammonium bromide, a phase-transfer salt",curated,LLM written,accepted,0.024,,True,,
10.1002/mame.201000050#13,10.1002/mame.201000050,Hydrolytic depolymerization of PET in a microwave reactor,Macromolecular Materials and Engineering,13,PDF,d533fe37-0d04-4beb-93e1-e8326750beda;377b32dd-07a6-4e0a-affb-b3114eeb25dc,hydrolysis,other,TOMAB,water,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Br-],LLM written,O,confirmed,TPA,O=C(O)c1ccc(C(=O)O)cc1,*OCCOC(=O)c1ccc(C(*)=O)cc1,90.0,30.0,,0.012,0.5,,,50.5,,correct,False,0,,"90 °C, 30 min, 10 % NaOH, TOMAB gives unreacted PET 49.5 wt‑% → conversion 50.5 %. All fields match.",,2,True,TOMAB,water,90.0,30.0,,0.012,0.5,,,50.5,,,homogeneous,"trioctylmethylammonium bromide, a phase-transfer salt",curated,LLM written,accepted,0.024,,True,,
10.1002/mame.201000050#14,10.1002/mame.201000050,Hydrolytic depolymerization of PET in a microwave reactor,Macromolecular Materials and Engineering,14,PDF,d533fe37-0d04-4beb-93e1-e8326750beda;377b32dd-07a6-4e0a-affb-b3114eeb25dc,hydrolysis,other,TOMAB,water,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Br-],LLM written,O,confirmed,TPA,O=C(O)c1ccc(C(=O)O)cc1,*OCCOC(=O)c1ccc(C(*)=O)cc1,90.0,60.0,,0.012,0.5,,,59.9,,correct,False,0,,"90 °C, 60 min, 10 % NaOH, TOMAB gives unreacted PET 40.1 wt‑% → conversion 59.9 %. Catalyst amount correct.",,2,True,TOMAB,water,90.0,60.0,,0.012,0.5,,,59.9,,,homogeneous,"trioctylmethylammonium bromide, a phase-transfer salt",curated,LLM written,accepted,0.024,,True,,
10.1002/mame.201000050#15,10.1002/mame.201000050,Hydrolytic depolymerization of PET in a microwave reactor,Macromolecular Materials and Engineering,15,PDF,d533fe37-0d04-4beb-93e1-e8326750beda;377b32dd-07a6-4e0a-affb-b3114eeb25dc,hydrolysis,other,TOMAB,water,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Br-],LLM written,O,confirmed,TPA,O=C(O)c1ccc(C(=O)O)cc1,*OCCOC(=O)c1ccc(C(*)=O)cc1,90.0,120.0,,0.012,0.5,,,84.8,,correct,False,0,,"90 °C, 120 min, 10 % NaOH, TOMAB gives unreacted PET 15.2 wt‑% → conversion 84.8 %. Data consistent.",,2,True,TOMAB,water,90.0,120.0,,0.012,0.5,,,84.8,,,homogeneous,"trioctylmethylammonium bromide, a phase-transfer salt",curated,LLM written,accepted,0.024,,True,,
10.1002/mame.201000050#16,10.1002/mame.201000050,Hydrolytic depolymerization of PET in a microwave reactor,Macromolecular Materials and Engineering,16,PDF,d533fe37-0d04-4beb-93e1-e8326750beda;377b32dd-07a6-4e0a-affb-b3114eeb25dc,hydrolysis,other,TOMAB,water,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Br-],LLM written,O,confirmed,TPA,O=C(O)c1ccc(C(=O)O)cc1,*OCCOC(=O)c1ccc(C(*)=O)cc1,90.0,10.0,,0.012,0.5,,,35.0,,correct,False,0,,"90 °C, 10 min, 7.5 % NaOH, TOMAB gives unreacted PET 65.0 wt‑% → conversion 35.0 %. Catalyst amount 0.012 g correct.",,2,True,TOMAB,water,90.0,10.0,,0.012,0.5,,,35.0,,,homogeneous,"trioctylmethylammonium bromide, a phase-transfer salt",curated,LLM written,accepted,0.024,,True,,
10.1002/mame.201000050#17,10.1002/mame.201000050,Hydrolytic depolymerization of PET in a microwave reactor,Macromolecular Materials and Engineering,17,PDF,d533fe37-0d04-4beb-93e1-e8326750beda;377b32dd-07a6-4e0a-affb-b3114eeb25dc,hydrolysis,other,TOMAB,water,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Br-],LLM written,O,confirmed,TPA,O=C(O)c1ccc(C(=O)O)cc1,*OCCOC(=O)c1ccc(C(*)=O)cc1,90.0,30.0,,0.012,0.5,,,45.2,,correct,False,0,,"90 °C, 30 min, 7.5 % NaOH, TOMAB gives unreacted PET 54.8 wt‑% → conversion 45.2 %. All fields match.",,2,True,TOMAB,water,90.0,30.0,,0.012,0.5,,,45.2,,,homogeneous,"trioctylmethylammonium bromide, a phase-transfer salt",curated,LLM written,accepted,0.024,,True,,
10.1002/mame.201000050#18,10.1002/mame.201000050,Hydrolytic depolymerization of PET in a microwave reactor,Macromolecular Materials and Engineering,18,PDF,d533fe37-0d04-4beb-93e1-e8326750beda;377b32dd-07a6-4e0a-affb-b3114eeb25dc,hydrolysis,other,TOMAB,water,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Br-],LLM written,O,confirmed,TPA,O=C(O)c1ccc(C(=O)O)cc1,*OCCOC(=O)c1ccc(C(*)=O)cc1,90.0,60.0,,0.012,0.5,,,56.1,,correct,False,0,,"90 °C, 60 min, 7.5 % NaOH, TOMAB gives unreacted PET 43.9 wt‑% → conversion 56.1 %. Catalyst amount correct.",,2,True,TOMAB,water,90.0,60.0,,0.012,0.5,,,56.1,,,homogeneous,"trioctylmethylammonium bromide, a phase-transfer salt",curated,LLM written,accepted,0.024,,True,,
10.1002/mame.201000050#19,10.1002/mame.201000050,Hydrolytic depolymerization of PET in a microwave reactor,Macromolecular Materials and Engineering,19,PDF,d533fe37-0d04-4beb-93e1-e8326750beda;377b32dd-07a6-4e0a-affb-b3114eeb25dc,hydrolysis,other,TOMAB,water,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Br-],LLM written,O,confirmed,TPA,O=C(O)c1ccc(C(=O)O)cc1,*OCCOC(=O)c1ccc(C(*)=O)cc1,90.0,120.0,,0.012,0.5,,,70.9,,correct,False,0,,"90 °C, 120 min, 7.5 % NaOH, TOMAB gives unreacted PET 29.1 wt‑% → conversion 70.9 %. Data consistent.",,2,True,TOMAB,water,90.0,120.0,,0.012,0.5,,,70.9,,,homogeneous,"trioctylmethylammonium bromide, a phase-transfer salt",curated,LLM written,accepted,0.024,,True,,
10.1002/mame.201000050#20,10.1002/mame.201000050,Hydrolytic depolymerization of PET in a microwave reactor,Macromolecular Materials and Engineering,20,PDF,d533fe37-0d04-4beb-93e1-e8326750beda;377b32dd-07a6-4e0a-affb-b3114eeb25dc,hydrolysis,other,TOMAB,water,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Br-],LLM written,O,confirmed,TPA,O=C(O)c1ccc(C(=O)O)cc1,*OCCOC(=O)c1ccc(C(*)=O)cc1,90.0,10.0,,0.012,0.5,,,26.7,,correct,False,0,,"90 °C, 10 min, 2.5 % NaOH, TOMAB gives unreacted PET 73.3 wt‑% → conversion 26.7 %. Catalyst amount 0.012 g correct.",,2,True,TOMAB,water,90.0,10.0,,0.012,0.5,,,26.7,,,homogeneous,"trioctylmethylammonium bromide, a phase-transfer salt",curated,LLM written,accepted,0.024,,True,,
10.1002/mame.201000050#21,10.1002/mame.201000050,Hydrolytic depolymerization of PET in a microwave reactor,Macromolecular Materials and Engineering,21,PDF,d533fe37-0d04-4beb-93e1-e8326750beda;377b32dd-07a6-4e0a-affb-b3114eeb25dc,hydrolysis,other,TOMAB,water,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Br-],LLM written,O,confirmed,TPA,O=C(O)c1ccc(C(=O)O)cc1,*OCCOC(=O)c1ccc(C(*)=O)cc1,90.0,30.0,,0.012,0.5,,,32.6,,correct,False,0,,"90 °C, 30 min, 2.5 % NaOH, TOMAB gives unreacted PET 67.4 wt‑% → conversion 32.6 %. All fields accurate.",,2,True,TOMAB,water,90.0,30.0,,0.012,0.5,,,32.6,,,homogeneous,"trioctylmethylammonium bromide, a phase-transfer salt",curated,LLM written,accepted,0.024,,True,,
10.1002/mame.201000050#22,10.1002/mame.201000050,Hydrolytic depolymerization of PET in a microwave reactor,Macromolecular Materials and Engineering,22,PDF,d533fe37-0d04-4beb-93e1-e8326750beda;377b32dd-07a6-4e0a-affb-b3114eeb25dc,hydrolysis,other,TOMAB,water,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Br-],LLM written,O,confirmed,TPA,O=C(O)c1ccc(C(=O)O)cc1,*OCCOC(=O)c1ccc(C(*)=O)cc1,90.0,60.0,,0.012,0.5,,,39.1,,correct,False,0,,"90 °C, 60 min, 2.5 % NaOH, TOMAB gives unreacted PET 60.9 wt‑% → conversion 39.1 %. Catalyst amount correct.",,2,True,TOMAB,water,90.0,60.0,,0.012,0.5,,,39.1,,,homogeneous,"trioctylmethylammonium bromide, a phase-transfer salt",curated,LLM written,accepted,0.024,,True,,
10.1002/mame.201000050#23,10.1002/mame.201000050,Hydrolytic depolymerization of PET in a microwave reactor,Macromolecular Materials and Engineering,23,PDF,d533fe37-0d04-4beb-93e1-e8326750beda;377b32dd-07a6-4e0a-affb-b3114eeb25dc,hydrolysis,other,TOMAB,water,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Br-],LLM written,O,confirmed,TPA,O=C(O)c1ccc(C(=O)O)cc1,*OCCOC(=O)c1ccc(C(*)=O)cc1,90.0,120.0,,0.012,0.5,,,45.6,,correct,False,0,,"90 °C, 120 min, 2.5 % NaOH, TOMAB gives unreacted PET 54.4 wt‑% → conversion 45.6 %. Data matches the paper.",,2,True,TOMAB,water,90.0,120.0,,0.012,0.5,,,45.6,,,homogeneous,"trioctylmethylammonium bromide, a phase-transfer salt",curated,LLM written,accepted,0.024,,True,,
10.1002/mame.201000050#24,10.1002/mame.201000050,Hydrolytic depolymerization of PET in a microwave reactor,Macromolecular Materials and Engineering,24,PDF,d533fe37-0d04-4beb-93e1-e8326750beda;377b32dd-07a6-4e0a-affb-b3114eeb25dc,hydrolysis,other,TOMAB,water,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Br-],LLM written,O,confirmed,TPA,O=C(O)c1ccc(C(=O)O)cc1,*OCCOC(=O)c1ccc(C(*)=O)cc1,90.0,10.0,,0.006,0.5,,,25.5,,correct,False,0,,"90 °C, 10 min, PTC conc. 0.005 mol g⁻¹ (half of 0.01), TOMAB mass 0.006 g, unreacted PET 74.5 wt‑% → conversion 25.5 %. Correct scaling of catalyst amount.",,2,True,TOMAB,water,90.0,10.0,,0.006,0.5,,,25.5,,,homogeneous,"trioctylmethylammonium bromide, a phase-transfer salt",curated,LLM written,accepted,0.012,,True,,
10.1002/mame.201000050#25,10.1002/mame.201000050,Hydrolytic depolymerization of PET in a microwave reactor,Macromolecular Materials and Engineering,25,PDF,d533fe37-0d04-4beb-93e1-e8326750beda;377b32dd-07a6-4e0a-affb-b3114eeb25dc,hydrolysis,other,TOMAB,water,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Br-],LLM written,O,confirmed,TPA,O=C(O)c1ccc(C(=O)O)cc1,*OCCOC(=O)c1ccc(C(*)=O)cc1,90.0,30.0,,0.006,0.5,,,33.8,,correct,False,0,,"90 °C, 30 min, PTC conc. 0.005 mol g⁻¹, catalyst 0.006 g, unreacted PET 66.2 wt‑% → conversion 33.8 %. Consistent with Table 1.",,2,True,TOMAB,water,90.0,30.0,,0.006,0.5,,,33.8,,,homogeneous,"trioctylmethylammonium bromide, a phase-transfer salt",curated,LLM written,accepted,0.012,,True,,
10.1002/mame.201000050#26,10.1002/mame.201000050,Hydrolytic depolymerization of PET in a microwave reactor,Macromolecular Materials and Engineering,26,PDF,d533fe37-0d04-4beb-93e1-e8326750beda;377b32dd-07a6-4e0a-affb-b3114eeb25dc,hydrolysis,other,TOMAB,water,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Br-],LLM written,O,confirmed,TPA,O=C(O)c1ccc(C(=O)O)cc1,*OCCOC(=O)c1ccc(C(*)=O)cc1,90.0,60.0,,0.006,0.5,,,49.2,,correct,False,0,,"90 °C, 60 min, PTC conc. 0.005 mol g⁻¹, catalyst 0.006 g, unreacted PET 50.8 wt‑% → conversion 49.2 %. Data accurate.",,2,True,TOMAB,water,90.0,60.0,,0.006,0.5,,,49.2,,,homogeneous,"trioctylmethylammonium bromide, a phase-transfer salt",curated,LLM written,accepted,0.012,,True,,
